time,open,high,low,close,volume,ticker
2023-06-29,16470,16520,15980,15980,12393800,HSG
2023-06-30,15980,16129,15880,16030,7423100,HSG
2023-07-03,16129,16170,15980,15980,5943000,HSG
2023-07-04,15980,16170,15880,16170,9861300,HSG
2023-07-05,16270,16470,16079,16270,18842600,HSG
2023-07-06,16129,16320,15780,15980,10548600,HSG
2023-07-07,15930,16760,15830,16760,22971100,HSG
2023-07-10,16760,17050,16660,17000,18054300,HSG
2023-07-11,17000,17100,16860,17000,15896600,HSG
2023-07-12,17050,17050,16760,17000,9269200,HSG
2023-07-13,17150,17340,17000,17050,9868100,HSG
2023-07-14,17100,17540,17050,17290,17405000,HSG
2023-07-17,17440,17490,17050,17200,8725900,HSG
2023-07-18,17150,17150,16760,16810,15198800,HSG
2023-07-19,16860,17050,16760,16910,13943500,HSG
2023-07-20,16810,17150,16810,17100,11024300,HSG
2023-07-21,17200,17830,17100,17730,19963400,HSG
2023-07-24,17880,18070,17640,17830,12677100,HSG
2023-07-25,17830,18220,17680,17830,15187200,HSG
2023-07-26,17930,18370,17880,18220,14432600,HSG
2023-07-27,18220,18320,17780,18270,16726100,HSG
2023-07-28,18270,18810,18120,18810,21291100,HSG
2023-07-31,18610,18760,18030,18760,23750500,HSG
2023-08-01,18710,18710,18120,18120,15375300,HSG
2023-08-02,17930,18420,17880,18320,11520500,HSG
2023-08-03,18320,18320,17830,18220,15588700,HSG
2023-08-04,18270,18420,18030,18420,9833900,HSG
2023-08-07,18660,18710,18320,18510,11907100,HSG
2023-08-08,18610,18810,18170,18220,13509400,HSG
2023-08-09,18120,18710,17980,18610,18013300,HSG
2023-08-10,18510,18710,18270,18320,7955100,HSG
2023-08-11,18370,19390,18170,19340,25031300,HSG
2023-08-14,19440,19830,19440,19580,11484400,HSG
2023-08-15,19680,20170,19390,20070,15148700,HSG
2023-08-16,20070,20070,19680,19880,7043300,HSG
2023-08-17,19970,20220,19540,19780,11149900,HSG
2023-08-18,19340,19390,18120,18120,28229000,HSG
2023-08-21,18120,18370,17490,17980,11826600,HSG
2023-08-22,18320,18320,17050,17930,10238900,HSG
2023-08-23,18170,18170,17830,17830,5144800,HSG
2023-08-24,17830,18270,17590,18270,8276800,HSG
2023-08-25,18320,18420,18070,18120,10088900,HSG
2023-08-28,18170,18810,18170,18710,13013000,HSG
2023-08-29,18810,19000,18420,18610,7680900,HSG
2023-08-30,18660,19290,18560,19190,10666700,HSG
2023-08-31,19440,19680,19190,19490,11670800,HSG
2023-09-05,19630,19970,19240,19440,9748600,HSG
2023-09-06,19440,20750,19100,20750,24075500,HSG
2023-09-07,21000,21240,20800,20950,14738800,HSG
2023-09-08,20950,21730,20900,21440,17241600,HSG
2023-09-11,21730,21730,20750,20750,15962600,HSG
2023-09-12,20660,21290,20360,21290,15981800,HSG
2023-09-13,21440,22260,21050,21440,16797800,HSG
2023-09-14,21440,21440,20460,20750,13600100,HSG
2023-09-15,20850,21440,20460,20850,10739900,HSG
2023-09-18,20850,21530,20850,21240,12478300,HSG
2023-09-19,21440,22410,20850,22410,18388300,HSG
2023-09-20,22410,22650,22260,22560,8282100,HSG
2023-09-21,22410,23290,22310,22560,17847900,HSG
2023-09-22,21870,22020,21000,21000,34490400,HSG
2023-09-25,20660,21050,19540,19540,17096400,HSG
2023-09-26,19390,19680,18510,18510,20319200,HSG
2023-09-27,18610,19490,18220,19490,11843800,HSG
2023-09-28,19190,19930,18900,19780,11066600,HSG
2023-09-29,19970,20020,19340,19490,8445900,HSG
2023-10-02,19630,19970,19390,19580,6923900,HSG
2023-10-03,19100,19190,18220,18220,18604200,HSG
2023-10-04,17540,19100,17540,18610,12345200,HSG
2023-10-05,18710,18810,17880,17880,7018600,HSG
2023-10-06,17880,18510,17440,18270,7732900,HSG
2023-10-09,18220,19000,18220,18850,7871900,HSG
2023-10-10,19100,19290,18810,18810,6954200,HSG
2023-10-11,18850,19190,18660,19190,6699700,HSG
2023-10-12,19390,19730,18900,19190,6716000,HSG
2023-10-13,18850,19190,18560,19150,5771300,HSG
2023-10-16,19150,19240,18320,18320,7201700,HSG
2023-10-17,18420,18810,17540,17540,6701700,HSG
2023-10-18,17730,17780,16320,16560,19478200,HSG
2023-10-19,16560,16860,15690,16560,10213500,HSG
2023-10-20,16560,17340,16520,17340,7571200,HSG
2023-10-23,17340,17640,16910,17250,7795200,HSG
2023-10-24,17290,17440,16810,17250,4599200,HSG
2023-10-25,17390,17830,17290,17340,6116200,HSG
2023-10-26,16910,16950,16170,16170,13910200,HSG
2023-10-27,16270,17200,15830,17200,9350400,HSG
2023-10-30,17150,17590,16760,16760,6747500,HSG
2023-10-31,17150,17200,16370,16560,7858200,HSG
2023-11-01,16520,17250,16420,17250,6062800,HSG
2023-11-02,17640,18420,17390,18420,14501000,HSG
2023-11-03,18510,19000,18170,18950,14967600,HSG
2023-11-06,19050,19490,18850,19490,13691800,HSG
2023-11-07,19290,19580,19100,19240,11765500,HSG
2023-11-08,19290,20560,19240,20560,17835000,HSG
2023-11-09,20750,20950,20270,20270,13844900,HSG
2023-11-10,20020,20900,19970,20120,15613800,HSG
2023-11-13,20120,21340,20120,20950,20391600,HSG
2023-11-14,21240,21340,20510,21140,13577100,HSG
2023-11-15,21830,21830,20900,20950,16287800,HSG
2023-11-16,20850,21050,20510,21050,8556900,HSG
2023-11-17,21140,21440,20460,20900,19110200,HSG
2023-11-20,20410,21190,20360,21140,10988700,HSG
2023-11-21,21440,22070,21240,21340,14996000,HSG
2023-11-22,21290,21530,21090,21440,12046900,HSG
2023-11-23,21440,21530,19970,19970,19109500,HSG
2023-11-24,20270,20410,19390,20410,17239000,HSG
2023-11-27,20460,20610,20020,20120,7223500,HSG
2023-11-28,20170,20750,19630,20750,12189700,HSG
2023-11-29,20750,21240,20610,21190,11684700,HSG
2023-11-30,21190,21440,20850,20900,10587400,HSG
2023-12-01,21050,21240,20660,21190,9231800,HSG
2023-12-04,21630,22220,21440,21680,20797300,HSG
2023-12-05,21680,22020,21580,21730,12457900,HSG
2023-12-06,21830,22220,21530,22120,10339700,HSG
2023-12-07,22170,22220,20950,21870,22298100,HSG
2023-12-08,21830,22560,21440,21530,17005700,HSG
2023-12-11,21530,21630,21050,21140,8579900,HSG
2023-12-12,21240,21530,21140,21190,6330500,HSG
2023-12-13,21240,21480,20460,20560,12852200,HSG
2023-12-14,20750,20800,20360,20460,10132400,HSG
2023-12-15,20460,20750,20120,20320,9144000,HSG
2023-12-18,20320,20610,20220,20220,5976700,HSG
2023-12-19,20320,20950,20270,20950,8089600,HSG
2023-12-20,21090,21090,20750,20950,4465800,HSG
2023-12-21,20750,21340,20710,21190,9065500,HSG
2023-12-22,21190,21340,20850,21050,5298000,HSG
2023-12-25,21090,21830,21090,21390,10848200,HSG
2023-12-26,21390,21680,21290,21530,7153800,HSG
2023-12-27,21580,22020,21580,21870,15148900,HSG
2023-12-28,21870,22220,21830,22120,11727000,HSG
2023-12-29,22120,22220,21970,22220,12868300,HSG
2024-01-02,22410,22410,21580,21580,12286000,HSG
2024-01-03,21530,22070,21480,22070,7147000,HSG
2024-01-04,22070,22260,21870,21870,12784900,HSG
2024-01-05,21870,21970,21580,21780,9177500,HSG
2024-01-08,21870,22020,21680,21780,10813900,HSG
2024-01-09,21780,21830,21240,21340,16849800,HSG
2024-01-10,21340,21390,20750,21140,19600500,HSG
2024-01-11,21240,21580,21240,21530,10390200,HSG
2024-01-12,21240,21530,20950,21140,12532100,HSG
2024-01-15,21290,21440,21050,21050,5883400,HSG
2024-01-16,21050,22310,20900,22310,19794000,HSG
2024-01-17,22360,22410,21870,22020,12902400,HSG
2024-01-18,22070,22360,21830,21970,12370800,HSG
2024-01-19,22170,22170,21780,21920,8756800,HSG
2024-01-22,22020,22700,21970,22460,25152700,HSG
2024-01-23,22510,22610,22220,22260,6165000,HSG
2024-01-24,22260,22460,22220,22260,10338500,HSG
2024-01-25,22310,22700,22070,22510,12704900,HSG
2024-01-26,22560,23090,22560,22950,14839500,HSG
2024-01-29,22850,22900,22220,22260,22504300,HSG
2024-01-30,22260,22560,22020,22560,9393200,HSG
2024-01-31,22360,22560,22020,22310,12997300,HSG
2024-02-01,22120,22360,22070,22310,7378800,HSG
2024-02-02,22310,22700,22220,22310,10087300,HSG
2024-02-05,22410,22610,22310,22510,6949000,HSG
2024-02-06,22560,22800,22510,22510,7137400,HSG
2024-02-07,22510,22750,22510,22650,7674400,HSG
2024-02-15,22850,23290,22700,22800,11810000,HSG
2024-02-16,22800,22900,22610,22750,7205200,HSG
2024-02-19,22750,23040,22310,22700,15246100,HSG
2024-02-20,22700,22750,22410,22460,8639700,HSG
2024-02-21,22460,22510,22020,22120,14276400,HSG
2024-02-22,22120,22220,21970,21970,9094600,HSG
2024-02-23,22020,22260,21580,21580,12862400,HSG
2024-02-26,21580,21920,21530,21870,8024100,HSG
2024-02-27,21970,22700,21920,22260,16209300,HSG
2024-02-28,22410,22560,22120,22310,8258300,HSG
2024-02-29,22360,22510,22020,22170,9688500,HSG
2024-03-01,22120,22510,22070,22460,9527600,HSG
2024-03-04,22750,23190,22510,22850,19031300,HSG
2024-03-05,22850,23090,22610,22900,11632900,HSG
2024-03-06,22900,22900,22070,22360,11577100,HSG
2024-03-07,22310,22510,22170,22260,9241700,HSG
2024-03-08,22310,22410,21780,21830,17365900,HSG
2024-03-11,21830,21870,21340,21390,10564600,HSG
2024-03-12,21340,21480,21290,21290,11651000,HSG
2024-03-13,21440,22120,21290,22020,11284600,HSG
2024-03-14,22120,22120,21530,21680,9751100,HSG
2024-03-15,21630,22120,21480,21530,12987100,HSG
2024-03-18,21630,21780,20360,21090,16324100,HSG
2024-03-19,21140,22220,20950,21630,17293100,HSG
2024-03-20,21780,21870,21530,21780,6390100,HSG
2024-03-21,21920,22260,21730,22120,14860600,HSG
2024-03-22,22260,22850,22120,22650,31322600,HSG
2024-03-25,22850,23140,22310,22410,14818600,HSG
2024-03-26,22220,22900,22220,22900,11522900,HSG
2024-03-27,23380,24020,23290,23480,27369300,HSG
2024-03-28,23580,23580,23140,23430,13643300,HSG
2024-03-29,23430,23480,23040,23040,9987500,HSG
2024-04-01,22990,23190,22700,22990,12147900,HSG
2024-04-02,22800,23530,22700,23530,16386500,HSG
2024-04-03,23530,23580,22990,23040,9875300,HSG
2024-04-04,22950,23040,22610,22610,10494200,HSG
2024-04-05,22360,22510,22020,22020,14838500,HSG
2024-04-08,22070,22410,21920,22020,5443100,HSG
2024-04-09,22070,22360,22070,22260,3992100,HSG
2024-04-10,22410,22460,22070,22070,5240400,HSG
2024-04-11,21920,22800,21830,22310,11736900,HSG
2024-04-12,22410,22610,22170,22310,7553300,HSG
2024-04-15,22310,22460,20750,20750,19515200,HSG
2024-04-16,20750,20800,19630,20220,14288400,HSG
2024-04-17,20460,20460,19490,19490,7273900,HSG
2024-04-19,19240,19680,18900,19050,13118000,HSG
2024-04-22,19390,19730,19290,19680,6298700,HSG
2024-04-23,19680,19680,19000,19000,5710400,HSG
2024-04-24,19500,19900,19300,19650,6088300,HSG
2024-04-25,19700,19700,19400,19600,3268200,HSG
2024-04-26,19400,19700,19250,19400,3700900,HSG
2024-05-02,19400,19900,19350,19800,3908100,HSG
2024-05-03,20000,20250,19850,20000,6732400,HSG
2024-05-06,20300,20600,20100,20400,6780900,HSG
2024-05-07,20500,20700,20300,20500,5947800,HSG
2024-05-08,20400,20950,20100,20650,7918100,HSG
2024-05-09,20900,21050,20400,20400,8706800,HSG
2024-05-10,20450,20750,20250,20650,6800500,HSG
2024-05-13,20700,21200,20700,21000,11011100,HSG
2024-05-14,21100,21200,20800,20850,5136300,HSG
2024-05-15,20900,21400,20900,21200,10133000,HSG
2024-05-16,21550,21700,21450,21500,11866100,HSG
2024-05-17,21500,21850,21300,21850,8791600,HSG
2024-05-20,22000,22150,21800,21950,11474700,HSG
2024-05-21,21800,21950,21500,21800,7109800,HSG
2024-05-22,21850,22250,21600,21950,15581500,HSG
2024-05-23,21950,22350,21850,22350,14555300,HSG
2024-05-24,22100,22500,21250,21550,14429600,HSG
2024-05-27,21500,22000,21400,22000,6735200,HSG
2024-05-28,22150,22150,21900,22050,7255700,HSG
2024-05-29,22200,22400,21750,21850,10032900,HSG
2024-05-30,21500,21800,21350,21550,7180500,HSG
2024-05-31,21700,21900,21450,21800,6015200,HSG
2024-06-03,22000,22350,21950,22350,11779800,HSG
2024-06-04,22400,23650,22400,23150,31581500,HSG
2024-06-05,23250,23450,23000,23150,12368700,HSG
2024-06-06,23300,24000,23100,23500,15957800,HSG
2024-06-07,23600,23650,23250,23500,9153100,HSG
2024-06-10,23700,24000,23450,24000,17423800,HSG
2024-06-11,24200,24650,24050,24300,16269900,HSG
2024-06-12,24150,24550,23800,24550,11923800,HSG
2024-06-13,24700,24700,24250,24400,8757700,HSG
2024-06-14,24300,24900,23550,23550,17400200,HSG
2024-06-17,23700,25150,23500,25150,43647100,HSG
2024-06-18,25600,25600,25000,25150,11387900,HSG
2024-06-19,25100,25750,24950,25200,18621400,HSG
2024-06-20,25200,25450,24550,25200,17862900,HSG
2024-06-21,25200,25600,24750,25200,14586600,HSG
2024-06-24,24850,25100,23800,24000,27733600,HSG
2024-06-25,24000,25300,23950,25000,21408000,HSG
2024-06-26,25000,25200,24500,25050,15686500,HSG
2024-06-27,24850,25000,24400,24850,11202000,HSG
2024-06-28,24700,24750,23500,23900,17224700,HSG
2024-07-01,23900,24550,23800,24400,9113900,HSG
2024-07-02,24500,24850,24300,24850,9312600,HSG
2024-07-03,24950,25200,24850,24900,11403000,HSG
2024-07-04,25100,25450,24650,24950,12078400,HSG
2024-07-05,25000,25200,24650,24950,8410900,HSG
2024-07-08,25050,25800,24950,25350,15829400,HSG
2024-07-09,25400,25500,24900,25200,12808100,HSG
2024-07-10,25350,26100,25150,25300,27768000,HSG
2024-07-11,25500,25600,24700,24850,16543500,HSG
2024-07-12,24850,25300,24250,24900,17974800,HSG
2024-07-15,25000,25050,24400,24550,7446100,HSG
2024-07-16,24600,24700,24250,24300,8726900,HSG
2024-07-17,24350,24450,22900,23700,23028000,HSG
2024-07-18,23700,24450,23100,24400,15515600,HSG
2024-07-19,24250,24250,23650,23750,9444000,HSG
2024-07-22,23750,23850,22650,22850,13292300,HSG
2024-07-23,23000,23200,22500,22600,11000500,HSG
2024-07-24,22500,23100,22100,22900,9945900,HSG
2024-07-25,22700,23150,22650,22850,5992400,HSG
2024-07-26,23000,23150,22850,23150,4702500,HSG
2024-07-29,23400,23700,23200,23300,7244300,HSG
2024-07-30,23300,23450,22800,22900,6975300,HSG
2024-07-31,23000,23100,21300,21800,27851700,HSG
2024-08-01,21800,22000,20650,20850,15122900,HSG
2024-08-02,20400,21550,20400,21450,9848900,HSG
2024-08-05,20950,21150,20000,20000,14381700,HSG
2024-08-06,20400,20950,20000,20950,9877100,HSG
2024-08-07,21000,21100,20500,21100,5425100,HSG
2024-08-08,20850,21200,20450,20600,5867100,HSG
2024-08-09,20850,21050,20700,20850,5142300,HSG
2024-08-12,20900,21300,20850,21000,3915300,HSG
2024-08-13,21200,21200,20400,20650,6836500,HSG
2024-08-14,20800,20850,20350,20350,5977900,HSG
2024-08-15,20400,20500,19600,19600,11032200,HSG
2024-08-16,19600,20450,19600,20350,14166000,HSG
2024-08-19,20500,21200,20450,20650,12024500,HSG
2024-08-20,20800,21050,20500,20850,13000700,HSG
2024-08-21,21050,21400,20900,21050,17294500,HSG
2024-08-22,21250,21350,20600,20750,15112900,HSG
2024-08-23,20850,21200,20400,21200,14310700,HSG
2024-08-26,21450,21600,20900,21000,13718000,HSG
2024-08-27,21000,21000,20750,20800,6279000,HSG
2024-08-28,20950,21200,20600,20900,15082700,HSG
2024-08-29,21000,21100,20800,20800,5836800,HSG
2024-08-30,20800,21050,20750,20800,7760200,HSG
2024-09-04,20300,20600,20200,20300,11966600,HSG
2024-09-05,20400,20450,19800,19900,14013300,HSG
2024-09-06,19850,20000,19600,19950,7386000,HSG
2024-09-09,20300,20850,20100,20400,15083100,HSG
2024-09-10,20750,20750,19950,20050,8315100,HSG
2024-09-11,20100,20450,19950,20300,8507800,HSG
2024-09-12,20500,20650,20150,20150,4842400,HSG
2024-09-13,20200,20300,19900,19950,7262300,HSG
2024-09-16,19950,20100,19600,19600,9085100,HSG
2024-09-17,19500,20000,19500,20000,5872500,HSG
2024-09-18,20050,20100,19900,20100,9280300,HSG
2024-09-19,20350,20350,20200,20200,7330600,HSG
2024-09-20,20400,20700,20300,20300,15037800,HSG
2024-09-23,20400,20600,20100,20100,5462200,HSG
2024-09-24,20000,20300,20000,20150,5444100,HSG
2024-09-25,20500,20950,20400,20700,19759300,HSG
2024-09-26,20750,21000,20600,20800,14199800,HSG
2024-09-27,20850,21300,20800,20950,17349100,HSG
2024-09-30,21200,21500,21100,21300,12822400,HSG
2024-10-01,21600,22000,21300,21300,20595200,HSG
2024-10-02,21250,21600,21150,21300,14423300,HSG
2024-10-03,21400,21500,20750,20800,21258200,HSG
2024-10-04,20900,21250,20750,21050,10812000,HSG
2024-10-07,21300,21350,20950,21050,6567300,HSG
2024-10-08,21000,21600,20850,21350,16139000,HSG
2024-10-09,21450,21600,21250,21300,11710000,HSG
2024-10-10,21400,21550,20900,20900,11532900,HSG
2024-10-11,21000,21100,20850,21000,5818200,HSG
2024-10-14,21050,21200,20900,20900,5119000,HSG
2024-10-15,21050,21100,20750,20800,8578400,HSG
2024-10-16,20800,20950,20500,20500,5279700,HSG
2024-10-17,20500,20800,20250,20800,7681000,HSG
2024-10-18,20900,20950,20600,20600,5186800,HSG
2024-10-21,20500,20750,20400,20400,5781700,HSG
2024-10-22,20300,20600,20100,20250,6637400,HSG
2024-10-23,20250,20500,20200,20300,4666400,HSG
2024-10-24,20450,20700,20250,20500,9571400,HSG
2024-10-25,20500,20700,20300,20300,5669300,HSG
2024-10-28,20650,20900,20500,20750,6509300,HSG
2024-10-29,20900,20900,20600,20700,5104500,HSG
2024-10-30,20700,20750,20300,20350,5431900,HSG
2024-10-31,20300,20400,20200,20250,5818700,HSG
2024-11-01,20200,20250,19900,20200,8910800,HSG
